,ID,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_desc,weather_map_main
159,2017-08-Valencia,0.8134728843739487,0.06731792531774261,0.6848079300791944,0.4023329498900123,0.011204280609771423,0.0,0.3275535953217363,0.6666666666666666,0.6666666666666666
160,2017-09- Barcelona,0.6374101779998759,0.0673980286495047,0.7459736481176613,0.3523200597208878,0.03601350506439915,0.0,0.40444507707679284,0.6666666666666666,0.6666666666666666
161,2017-09-Bilbao,0.5006514160404242,0.06756069663987198,0.8499107491342186,0.25850004740684557,0.051482078082758564,0.0,0.6491208993821004,1.0,0.6666666666666666
162,2017-09-Madrid,0.6363511359391398,0.06750074856830077,0.4117410558493967,0.3241059667268381,0.0,0.0,0.04937322568011035,0.3333333333333333,0.3333333333333333
163,2017-09-Seville,0.7456558420188115,0.06732233872532087,0.5065071907829274,0.31614382592574525,0.000595298382979427,0.0,0.02025917537760933,0.3333333333333333,0.3333333333333333
164,2017-09-Valencia,0.704457850114835,0.06736707428178046,0.6841701156204154,0.4001280641434319,0.0020806585449426374,0.0,0.30562394195804826,0.6666666666666666,0.6666666666666666
165,2017-10- Barcelona,0.5792747511271922,0.06767789078814564,0.8024061041079253,0.30517527878436007,0.049875015585942366,0.0,0.3712496543517736,0.6666666666666666,0.6666666666666666
166,2017-10-Bilbao,0.462737184412763,0.06776210548523817,0.8429490759598566,0.24785057362283114,0.021865421927283975,0.0,0.5049247599551822,0.3333333333333333,0.6666666666666666
167,2017-10-Madrid,0.539917848262078,0.06774183338337826,0.5230003958493571,0.23301830252178324,0.02109486242438566,0.0,0.13161723970677144,0.3333333333333333,0.3333333333333333
168,2017-10-Seville,0.6824283850427104,0.06752364328921612,0.5486835709142747,0.29971544469334627,0.012640726841793402,0.0,0.06856122393189228,0.3333333333333333,0.3333333333333333
169,2017-10-Valencia,0.6196935673574828,0.0676593931079041,0.7311904403822753,0.29100131530133894,0.0020164234489242743,0.0,0.2869409190813559,0.6666666666666666,0.6666666666666666
170,2017-11- Barcelona,0.346970390983636,0.06743653204912314,0.7563066537964471,0.319656535102698,0.014584810382995963,0.0,0.18340294789489944,0.3333333333333333,0.3333333333333333
171,2017-11-Bilbao,0.27560477295471,0.06767689309563686,0.8253128374170393,0.3030948500985252,0.0765822695221899,0.0,0.5572266228593712,0.6666666666666666,0.6666666666666666
172,2017-11-Madrid,0.2754845471591323,0.06759882799696834,0.6551331251517143,0.2501395868230039,0.01206969512980442,0.0,0.20192758810203618,0.3333333333333333,0.3333333333333333
173,2017-11-Seville,0.4279755314679658,0.0675059815750633,0.650828198612615,0.2984924623115578,0.03331095134373823,0.0,0.09561898887882352,0.3333333333333333,0.3333333333333333
174,2017-11-Valencia,0.419816018692509,0.06748336756761357,0.5903381634255905,0.363249581239531,0.005663189269746647,0.0,0.15224254572788776,0.3333333333333333,0.3333333333333333
175,2017-12- Barcelona,0.25958254794954944,0.06760343516057297,0.7312833343109708,0.4788458421137948,0.011826354502187393,0.0,0.23306741243065715,0.3333333333333333,0.3333333333333333
176,2017-12-Bilbao,0.21418888475290124,0.06781195476914248,0.8642887461453657,0.3622049642150145,0.10296707763175722,0.0,0.7851478958970817,1.0,0.6666666666666666
177,2017-12-Madrid,0.18122947407731668,0.06780406837278191,0.7683740631815771,0.45251952457501615,0.017027857966041882,0.0,0.3830760268538721,0.3333333333333333,0.3333333333333333
178,2017-12-Seville,0.3188304655944399,0.06794574419273601,0.7439696104086682,0.4134777473022483,0.01824000570000178,0.0,0.24123867014194955,0.3333333333333333,0.3333333333333333
179,2017-12-Valencia,0.32684785661364835,0.06771178355818408,0.6078488956299315,0.6009401847949425,0.0,0.0,0.16166482111632896,0.3333333333333333,0.3333333333333333
180,2018-01- Barcelona,0.3360686086335288,0.06752776853106178,0.7583931359010839,0.43565420686319295,0.03471552555448408,0.0,0.2637109968016272,0.3333333333333333,0.3333333333333333
181,2018-01-Bilbao,0.24003226439262076,0.06769845520882681,0.8602259112579109,0.39255218156272553,0.0818958883128681,0.0,0.7377177995578214,1.0,0.6666666666666666
182,2018-01-Madrid,0.1742314633489348,0.06764138896845293,0.8351420642440844,0.38014292917876585,0.06633697574760596,0.0,0.4708101879748466,0.3333333333333333,0.6666666666666666
183,2018-01-Seville,0.3119175904670046,0.06780692992143984,0.8026727341027986,0.38281432739143284,0.03814591345512481,0.0,0.3021453000709397,0.3333333333333333,0.3333333333333333
184,2018-01-Valencia,0.36983767602809725,0.06762266544313994,0.6346277068610886,0.5796077159993516,0.004615162732560935,0.0,0.20851216311970752,0.3333333333333333,0.3333333333333333
185,2018-02- Barcelona,0.2262455456017526,0.06704543679162919,0.8220133932776083,0.33985619968601927,0.06980022152726253,0.0,0.5554180215041619,0.3333333333333333,0.6666666666666666
186,2018-02-Bilbao,0.1556935495857405,0.0673306548331309,0.8684481249360688,0.3766708898600652,0.10395882852112824,0.0,0.8377603148159847,1.0,0.6666666666666666
187,2018-02-Madrid,0.15719803527145884,0.06705055644321938,0.6987140491485584,0.41087651697221284,0.07181776947862609,0.0,0.4885907653221065,0.3333333333333333,0.6666666666666666
188,2018-02-Seville,0.2942358125368094,0.06725711942445535,0.6810363384711282,0.3953666140923596,0.021617152740761692,0.0,0.20502480947094467,0.3333333333333333,0.3333333333333333
189,2018-02-Valencia,0.30290679590278985,0.06707254916495438,0.6652556919868163,0.5155644492895383,0.027742408372325795,0.0,0.349997002914805,0.6666666666666666,0.6666666666666666
190,2018-03- Barcelona,0.3486812039638669,0.06655326839208657,0.7248229886824504,0.5229296086732877,0.05407371768543835,0.0,0.3589651519067508,0.3333333333333333,0.6666666666666666
191,2018-03-Bilbao,0.28330923924297413,0.06662138533886391,0.6892261906517209,0.6354281209971426,0.0712544928552643,0.0,0.6367581961373876,1.0,0.6666666666666666
192,2018-03-Madrid,0.25455511578680023,0.06672467213509273,0.7659385803693387,0.7908912859889435,0.1667729484216715,0.0,0.6497671011265216,0.6666666666666666,0.6666666666666666
193,2018-03-Seville,0.3959290421975779,0.06703566623423798,0.7784092837080313,0.7136511573411097,0.14733249422793296,0.0,0.4931224789455031,0.3333333333333333,0.6666666666666666
194,2018-03-Valencia,0.4362888061639379,0.06670379960203203,0.5330754331458424,0.8246778982395152,0.008953912623131343,0.0,0.2831431285668663,0.6666666666666666,0.6666666666666666
195,2018-04- Barcelona,0.4667283782952053,0.06710543458740122,0.7445391863561474,0.40790546439447584,0.036990750273699746,0.0,0.3285230345568912,0.3333333333333333,0.3333333333333333
196,2018-04-Bilbao,0.3976432013292642,0.06701882785686838,0.7439534224000159,0.44102479611170603,0.08208936991522318,0.0,0.5708472478376895,0.6666666666666666,0.6666666666666666
197,2018-04-Madrid,0.3800167395603403,0.06701972293064548,0.6940119711927195,0.5533208209723315,0.07383333632592964,0.0,0.4284982576258429,0.3333333333333333,0.6666666666666666
198,2018-04-Seville,0.4714135775671414,0.06714981919754415,0.7294911256270189,0.5625094348603641,0.046463884614686535,0.0,0.2761694190819737,0.3333333333333333,0.3333333333333333
199,2018-04-Valencia,0.5032471362222751,0.06707692604912487,0.6010474061515885,0.6244891122278057,0.008047690014903129,0.0,0.2973328878866338,0.6666666666666666,0.6666666666666666
200,2018-05- Barcelona,0.5416528243337655,0.06719882752395713,0.7602314831502293,0.3637158122628955,0.02968844801281787,0.0,0.38953785675213237,0.6666666666666666,0.6666666666666666
201,2018-05-Bilbao,0.4129009011270242,0.06730497510020776,0.8441303229066107,0.3350399054094,0.05498378188831419,0.0,0.6852725822643432,1.0,0.6666666666666666
202,2018-05-Madrid,0.4992554420258796,0.06706063404929795,0.6374704568427807,0.35562267295024347,0.07311027543763465,0.0,0.3300690803011439,0.6666666666666666,0.6666666666666666
203,2018-05-Seville,0.557017217282308,0.06723006403652698,0.6691602023162917,0.4135006156610869,0.015633481706655086,0.0,0.21537996916904095,0.3333333333333333,0.3333333333333333
204,2018-05-Valencia,0.5931408698589181,0.06708199180411589,0.6208823456769977,0.4377694926244124,0.0023075813662804673,0.0,0.2822910688834825,0.6666666666666666,0.6666666666666666
205,2018-06- Barcelona,0.6846242203724588,0.06723174453294228,0.6961638233893677,0.3789818658509941,0.029741463098555045,0.0,0.2120749948253135,0.3333333333333333,0.3333333333333333
206,2018-06-Bilbao,0.5492200712198941,0.06738433458002988,0.8421087315074007,0.34086561841465396,0.0325945867987116,0.0,0.6831338253004745,1.0,0.6666666666666666
207,2018-06-Madrid,0.6646171948806863,0.06731544941938965,0.5446901235677507,0.3909712496910784,0.045442329774498545,0.0,0.2632644762190338,0.3333333333333333,0.3333333333333333
208,2018-06-Seville,0.6818561614513051,0.06722225105050542,0.5858734829137298,0.48068203084387456,0.001776041934323449,0.0,0.13100648873759063,0.3333333333333333,0.3333333333333333
209,2018-06-Valencia,0.7325762921873846,0.06719836172237184,0.6114737098359485,0.4861306532663317,0.0026825633383010428,0.0,0.20831036498788943,0.6666666666666666,0.6666666666666666
210,2018-07- Barcelona,0.7958745229026211,0.0672312045521818,0.6512498188797113,0.4132835760572299,0.009493253636883048,0.0,0.13194567132616755,0.3333333333333333,0.3333333333333333
211,2018-07-Bilbao,0.6478114118943875,0.06738497050207244,0.8301970413166596,0.3240647682858738,0.03094173585976865,0.0,0.679083493415741,1.0,0.6666666666666666
212,2018-07-Madrid,0.7844035486067968,0.06734355925866103,0.36830448861993326,0.4389041984114119,0.002019133695495409,0.0,0.07357144974041055,0.3333333333333333,0.3333333333333333
213,2018-07-Seville,0.7490180993187443,0.06725292764915561,0.5765248056008478,0.46545631382720054,0.0,0.0,0.1172126532008848,0.3333333333333333,0.3333333333333333
214,2018-07-Valencia,0.8385898349787461,0.06715455050917181,0.6321086366839246,0.47680337169719567,0.0,0.0,0.22224197993873313,0.6666666666666666,0.6666666666666666
215,2018-08- Barcelona,0.8044270713752268,0.06735201147961906,0.6722091983994264,0.4041079570035609,0.02018140365768202,0.0,0.27628256291888537,0.6666666666666666,0.6666666666666666
216,2018-08-Bilbao,0.6291206676827037,0.0675176779525616,0.8144186420640167,0.31327992748890343,0.021915902074183587,0.0,0.5522744477461556,0.6666666666666666,0.6666666666666666
217,2018-08-Madrid,0.8328098278146253,0.06740169371067573,0.3625794119892208,0.3464566507638057,0.014002194788468827,0.0,0.07710824721802484,0.3333333333333333,0.3333333333333333
218,2018-08-Seville,0.880158469293733,0.06715508468368755,0.47187386845822765,0.4377694926244124,0.0,0.0,0.04675304381094021,0.3333333333333333,0.3333333333333333
219,2018-08-Valencia,0.8485834438230784,0.0672778557932239,0.6337241273410189,0.47135678391959795,0.0005768953415701168,0.0,0.33883226506952474,0.6666666666666666,0.6666666666666666
220,2018-09- Barcelona,0.7153691613643934,0.06752669852577792,0.7571958276108494,0.3510485579329115,0.03952480771303038,0.0,0.3402033839440241,0.6666666666666666,0.6666666666666666
221,2018-09-Bilbao,0.5917276135742024,0.06762002221707626,0.808608042285359,0.31181901298558456,0.01526602392247926,0.0,0.47668951447185715,0.6666666666666666,0.6666666666666666
222,2018-09-Madrid,0.719417669760993,0.06758639712827795,0.5021019271984347,0.28317062149986993,0.03625480696995416,0.0,0.17136103917738618,0.3333333333333333,0.3333333333333333
223,2018-09-Seville,0.7891096117294393,0.06733679946019534,0.5912845984386929,0.4010634891911079,0.00445855402487708,0.0,0.11324371803316466,0.3333333333333333,0.3333333333333333
224,2018-09-Valencia,0.7492968514221668,0.06747895528283432,0.7470950682481827,0.3990227379993892,0.006817564285184972,0.0,0.37743763246309725,0.6666666666666666,0.6666666666666666
225,2018-10- Barcelona,0.5428924231719752,0.06717421134597394,0.7851417117072437,0.401680618199834,0.08985385010237552,0.0,0.42549256954909115,0.3333333333333333,0.6666666666666666
226,2018-10-Bilbao,0.4154374730100524,0.06732764381035156,0.8110645539281676,0.38296143932095716,0.05142738006069358,0.0,0.5977594665718073,0.6666666666666666,0.6666666666666666
227,2018-10-Madrid,0.45140261946080773,0.0672306342403987,0.6785149672910163,0.3659329859630255,0.08394146534609907,0.0,0.42660808467267836,0.3333333333333333,0.6666666666666666
228,2018-10-Seville,0.5815069315067418,0.06714749954503507,0.7055731404448142,0.42012674337746175,0.07312261423462896,0.0,0.2868412151884822,0.3333333333333333,0.3333333333333333
229,2018-10-Valencia,0.5649069887664421,0.06717000097286534,0.7322100235617962,0.4025246231155779,0.044065573770491806,0.0,0.3604617055040508,0.6666666666666666,0.6666666666666666
230,2018-11- Barcelona,0.3964391646454935,0.06720737678371552,0.8442187008654517,0.40522613065326635,0.0731673651466808,0.0,0.4961714192503603,0.3333333333333333,0.6666666666666666
231,2018-11-Bilbao,0.33672877836541354,0.0670340426514405,0.7464399586247673,0.4090867560945222,0.05409466566491359,0.0,0.4770154334856734,0.6666666666666666,0.6666666666666666
232,2018-11-Madrid,0.296828057996178,0.06710956214472774,0.8560018691173708,0.4489865055615154,0.06242569366533265,0.0,0.7053448286109415,1.0,0.6666666666666666
233,2018-11-Seville,0.4271842130196334,0.06731878933604524,0.8510686292240957,0.3603055063113978,0.08709436408701529,0.0,0.41058163360930794,0.3333333333333333,0.6666666666666666
234,2018-11-Valencia,0.4311273664079346,0.06715212027229307,0.7565097220313115,0.49654600374637975,0.03424234907762542,0.0,0.3847198149067865,0.6666666666666666,0.6666666666666666
235,2018-12- Barcelona,0.30926337728835535,0.06779746100297049,0.7646581000951986,0.6735686464450767,0.0034474709568527466,0.0,0.182973940361798,0.3333333333333333,0.3333333333333333
236,2018-12-Bilbao,0.2696396728439299,0.06789765578034654,0.7921596928431501,0.3407824462627273,0.02443801156358018,0.0,0.47913039941963664,0.6666666666666666,0.6666666666666666
237,2018-12-Madrid,0.19667313276488863,0.06798805883097284,0.8603407068637093,0.24467246411699217,0.017733831889127853,0.0,0.47898910272664397,0.3333333333333333,0.6666666666666666
238,2018-12-Seville,0.348663734899639,0.0679571484137201,0.8056058208747949,0.3440557795479347,0.012279093564134813,0.0,0.14859962874855942,0.3333333333333333,0.3333333333333333
239,2018-12-Valencia,0.3516938630257734,0.06786321463419878,0.7391126317293861,0.38906597329812603,0.003739766584226655,0.0,0.15278612803741395,0.3333333333333333,0.3333333333333333
